,GHI,T,Wind,Load
2010-01-20 10:30:00,76,-2.4,3.0,472.62123439999993
2010-01-20 11:30:00,78,-2.0,3.0,482.9565564
2010-01-20 12:30:00,67,-1.7,2.0,474.6148032
2010-01-20 13:30:00,45,-1.3,2.0,465.60699580000005
2010-01-20 14:30:00,16,-1.5,2.0,463.314851
2010-01-20 15:30:00,0,-1.5,2.0,467.6189385
2010-01-20 16:30:00,0,-1.9,2.0,497.6097464
2010-01-20 17:30:00,0,-1.9,1.0,514.2151639
2010-01-20 18:30:00,0,-2.2,1.0,502.9014313
2010-01-20 19:30:00,0,-2.0,1.0,487.040157
2010-01-20 20:30:00,0,-2.0,1.0,483.5812692
2010-01-20 21:30:00,0,-2.1,2.0,483.3607824
2010-01-20 22:30:00,0,-2.6,2.0,463.9165964
2010-01-20 23:30:00,0,-2.9,3.0,438.0047956
2010-01-21 00:30:00,0,-2.9,3.0,426.87480210000007
2010-01-21 01:30:00,0,-3.0,3.0,421.5004346
2010-01-21 02:30:00,0,-3.1,2.0,418.5606097
2010-01-21 03:30:00,0,-3.2,3.0,429.14857300000006
2010-01-21 04:30:00,0,-3.3,2.0,449.3598695
2010-01-21 05:30:00,0,-3.7,2.0,509.8054265
2010-01-21 06:30:00,0,-3.9,1.0,559.2771682
2010-01-21 07:30:00,8,-4.3,1.0,579.2771647000002
2010-01-21 08:30:00,38,-4.7,1.0,581.9827224
2010-01-21 09:30:00,63,-4.9,2.0,585.4829515
2010-01-21 10:30:00,77,-4.8,2.0,591.5279665
2010-01-21 11:30:00,79,-4.6,4.0,593.9671025
2010-01-21 12:30:00,129,-4.3,4.0,592.9197899000002
2010-01-21 13:30:00,46,-4.5,5.0,586.6221336
2010-01-21 14:30:00,17,-4.4,6.0,581.1053684
2010-01-21 15:30:00,0,-4.8,5.0,575.3497424
2010-01-21 16:30:00,0,-4.8,6.0,591.5922752
2010-01-21 17:30:00,0,-4.7,7.0,598.2344422
2010-01-21 18:30:00,0,-4.4,6.0,589.7227303
2010-01-21 19:30:00,0,-4.0,7.0,559.0107465
2010-01-21 20:30:00,0,-3.6,8.0,543.967111
2010-01-21 21:30:00,0,-3.3,10.0,516.2730414
2010-01-21 22:30:00,0,-3.0,9.0,481.2477832
2010-01-21 23:30:00,0,-2.9,8.0,452.285914
2010-01-22 00:30:00,0,-2.6,9.0,438.7994671
2010-01-22 01:30:00,0,-2.0,9.0,433.8568864
2010-01-22 02:30:00,0,-1.4,8.0,434.4724122
2010-01-22 03:30:00,0,-0.9,6.0,439.3139364
2010-01-22 04:30:00,0,-0.6,4.0,463.8568812
2010-01-22 05:30:00,0,-0.4,3.0,521.9873261
2010-01-22 06:30:00,0,-0.2,2.0,571.4039461
2010-01-22 07:30:00,8,0.1,2.0,587.14579
2010-01-22 08:30:00,39,0.3,1.0,597.4535512
2010-01-22 09:30:00,64,0.7,2.0,610.2096353999998
2010-01-22 10:30:00,78,0.7,2.0,614.4034793999998
2010-01-22 11:30:00,80,1.0,2.0,616.819648
2010-01-22 12:30:00,70,1.5,2.0,614.2335207
2010-01-22 13:30:00,48,1.4,3.0,608.7902511
2010-01-22 14:30:00,18,1.6,2.0,602.0699950000002
2010-01-22 15:30:00,0,1.8,6.0,592.5339379
2010-01-22 16:30:00,0,1.4,5.0,595.1338455
2010-01-22 17:30:00,0,1.1,6.0,597.1136339
2010-01-22 18:30:00,0,1.6,7.0,589.681389
2010-01-22 19:30:00,0,1.4,5.0,561.7300845999998
2010-01-22 20:30:00,0,1.6,5.0,537.8761612000002
2010-01-22 21:30:00,0,1.3,3.0,513.2643143
2010-01-22 22:30:00,0,1.8,5.0,483.47102580000006
2010-01-22 23:30:00,0,1.5,5.0,453.3699744
2010-01-23 00:30:00,0,1.4,7.0,439.3598712
2010-01-23 01:30:00,0,2.0,4.0,431.973561
2010-01-23 02:30:00,0,2.1,3.0,430.15913780000005
2010-01-23 03:30:00,0,2.4,5.0,434.9822881
2010-01-23 04:30:00,0,2.1,3.0,461.6244517
2010-01-23 05:30:00,0,2.3,4.0,524.0222362
2010-01-23 06:30:00,0,2.7,4.0,570.6689898
2010-01-23 07:30:00,9,3.1,4.0,583.5582847999998
2010-01-23 08:30:00,40,3.6,5.0,578.4916803
2010-01-23 09:30:00,65,3.4,5.0,582.7176786
2010-01-23 10:30:00,79,3.6,4.0,591.7989816
2010-01-23 11:30:00,81,3.7,5.0,592.6901161000002
2010-01-23 12:30:00,134,3.9,4.0,590.5863038
2010-01-23 13:30:00,92,4.1,5.0,583.1035306
2010-01-23 14:30:00,35,4.0,5.0,580.4668752
2010-01-23 15:30:00,0,3.7,4.0,570.9767527
2010-01-23 16:30:00,0,3.4,7.0,584.5091345
2010-01-23 17:30:00,0,3.5,7.0,595.6529084
2010-01-23 18:30:00,0,3.9,9.0,584.890393
2010-01-23 19:30:00,0,4.0,9.0,556.5853909
2010-01-23 20:30:00,0,4.4,9.0,538.0093721
2010-01-23 21:30:00,0,4.8,8.0,518.390634
2010-01-23 22:30:00,0,4.8,8.0,488.65246730000007
2010-01-23 23:30:00,0,5.1,5.0,465.0006569
2010-01-24 00:30:00,0,5.4,6.0,447.9680461
2010-01-24 01:30:00,0,5.5,7.0,445.152245
2010-01-24 02:30:00,0,5.5,9.0,443.2229849
2010-01-24 03:30:00,0,5.1,5.0,449.6262911
2010-01-24 04:30:00,0,4.9,3.0,483.8752517
2010-01-24 05:30:00,0,5.2,5.0,541.7898032
2010-01-24 06:30:00,0,5.5,6.0,587.0493269
2010-01-24 07:30:00,9,6.3,7.0,600.912439
2010-01-24 08:30:00,40,7.1,7.0,603.6179966
2010-01-24 09:30:00,66,7.1,7.0,607.8118406000001
2010-01-24 10:30:00,80,7.0,6.0,613.2367364
2010-01-24 11:30:00,82,6.7,4.0,622.2629176
2010-01-24 12:30:00,72,6.9,6.0,624.1600234
2010-01-24 13:30:00,50,5.9,5.0,616.7461524
2010-01-24 14:30:00,20,5.4,2.0,606.1398152
2010-01-24 15:30:00,0,5.6,3.0,600.315287
2010-01-24 16:30:00,0,5.5,3.0,621.601457
2010-01-24 17:30:00,0,5.1,4.0,624.5826232999998
2010-01-24 18:30:00,0,4.9,4.0,612.336415
2010-01-24 19:30:00,0,4.4,4.0,582.3777614
2010-01-24 20:30:00,0,3.9,4.0,564.4448292000002
2010-01-24 21:30:00,0,3.5,4.0,545.9974276
2010-01-24 22:30:00,0,3.2,4.0,519.1255902
2010-01-24 23:30:00,0,2.6,3.0,489.07047360000007
2010-01-25 00:30:00,0,2.3,2.0,471.3580283
2010-01-25 01:30:00,0,1.8,3.0,464.3208224
2010-01-25 02:30:00,0,1.2,3.0,462.3685949
2010-01-25 03:30:00,0,1.1,5.0,468.7029989
2010-01-25 04:30:00,0,1.0,4.0,484.9133774
2010-01-25 05:30:00,0,1.7,5.0,537.7337635
2010-01-25 06:30:00,0,1.9,6.0,588.2114765
2010-01-25 07:30:00,10,2.4,5.0,605.1797786000002
2010-01-25 08:30:00,41,2.8,4.0,609.1255749
2010-01-25 09:30:00,126,3.0,4.0,612.336415
2010-01-25 10:30:00,154,4.4,7.0,615.3405486
2010-01-25 11:30:00,159,5.1,7.0,619.8651229
2010-01-25 12:30:00,139,5.0,7.0,611.4682478999998
2010-01-25 13:30:00,51,4.6,5.0,605.7126218999998
2010-01-25 14:30:00,21,4.4,4.0,601.8311342999998
2010-01-25 15:30:00,0,4.1,4.0,588.2298503999998
2010-01-25 16:30:00,0,4.1,5.0,590.751669
2010-01-25 17:30:00,0,3.5,6.0,589.8145998
2010-01-25 18:30:00,0,3.0,5.0,580.3290709
2010-01-25 19:30:00,0,2.9,4.0,556.7737235000002
2010-01-25 20:30:00,0,2.7,4.0,549.828387
2010-01-25 21:30:00,0,2.7,4.0,536.9988072000001
2010-01-25 22:30:00,0,2.3,4.0,511.4223302
2010-01-25 23:30:00,0,2.0,5.0,477.6097498
2010-01-26 00:30:00,0,1.7,4.0,463.1035511
2010-01-26 01:30:00,0,1.8,4.0,453.8752569
2010-01-26 02:30:00,0,2.1,4.0,448.082883
2010-01-26 03:30:00,0,1.9,3.0,442.45128089999986
2010-01-26 04:30:00,0,1.9,4.0,437.3571154
2010-01-26 05:30:00,0,1.7,6.0,433.0851823
2010-01-26 06:30:00,0,1.3,4.0,449.43336510000006
2010-01-26 07:30:00,11,1.5,5.0,475.4921572
2010-01-26 08:30:00,42,1.5,5.0,504.1141091
2010-01-26 09:30:00,68,1.6,6.0,518.3079514
2010-01-26 10:30:00,82,1.8,6.0,521.4407024000002
2010-01-26 11:30:00,85,0.7,5.0,522.8784605000002
2010-01-26 12:30:00,189,2.0,6.0,517.7751082
2010-01-26 13:30:00,99,2.3,4.0,509.8054265
2010-01-26 14:30:00,42,2.2,4.0,508.2757988
2010-01-26 15:30:00,0,2.0,4.0,506.46596910000005
2010-01-26 16:30:00,0,1.9,4.0,533.8430889
2010-01-26 17:30:00,0,1.6,4.0,543.8247133
2010-01-26 18:30:00,0,1.7,4.6,529.8008296
2010-01-26 19:30:00,0,1.5,4.7,503.5169572
2010-01-26 20:30:00,0,1.3,4.9,492.35480930000006
2010-01-26 21:30:00,0,0.6,4.6,485.8228858
2010-01-26 22:30:00,0,-0.3,4.0,465.9652869
2010-01-26 23:30:00,0,-1.3,3.2,434.1279015
2010-01-27 00:30:00,0,-2.0,2.4,419.9432461
2010-01-27 01:30:00,0,-2.5,1.6,415.2395262
2010-01-27 02:30:00,0,-2.5,1.2,409.8238174
2010-01-27 03:30:00,0,-2.7,1.7,405.7356234
2010-01-27 04:30:00,0,-2.7,1.0,401.9643792
2010-01-27 05:30:00,0,-2.9,2.0,393.4342933
2010-01-27 06:30:00,0,-3.1,2.0,403.1540896
2010-01-27 07:30:00,11,-3.2,2.0,424.9225746
2010-01-27 08:30:00,43,-3.4,2.0,452.4558726
2010-01-27 09:30:00,69,-3.4,2.0,475.3819137
2010-01-27 10:30:00,84,-2.8,1.0,500.0121346
2010-01-27 11:30:00,86,-2.0,3.0,507.9542554
2010-01-27 12:30:00,144,-1.8,2.0,494.1370782
2010-01-27 13:30:00,102,-1.8,3.0,481.863309
2010-01-27 14:30:00,43,-1.1,3.0,469.9937658
2010-01-27 15:30:00,0,-1.4,4.0,460.94921060000013
2010-01-27 16:30:00,0,-2.0,4.0,472.4420888
2010-01-27 17:30:00,0,-2.7,4.0,486.8839788
2010-01-27 18:30:00,0,-3.6,3.0,478.11043880000005
2010-01-27 19:30:00,0,-4.0,3.0,459.3277134
2010-01-27 20:30:00,0,-4.7,4.0,453.3332266
2010-01-27 21:30:00,0,-5.2,2.0,448.1471917
2010-01-27 22:30:00,0,-5.7,2.0,423.20461439999985
2010-01-27 23:30:00,0,-6.1,2.0,405.6988755
2010-01-28 00:30:00,0,-7.7,2.0,395.29465130000006
2010-01-28 01:30:00,0,-7.3,2.0,393.1770587
2010-01-28 02:30:00,0,-7.3,3.0,395.9423315
2010-01-28 03:30:00,0,-7.6,2.0,411.8127927
2010-01-28 04:30:00,0,-7.4,3.0,436.6910613
2010-01-28 05:30:00,0,-7.3,4.0,502.8876509
2010-01-28 06:30:00,0,-7.6,3.0,557.3387211
2010-01-28 07:30:00,40,-7.2,4.0,579.2450104
2010-01-28 08:30:00,113,-6.3,4.0,590.365817
2010-01-28 09:30:00,132,-4.9,4.0,596.7140015
2010-01-28 10:30:00,85,-4.6,4.0,607.8439950000002
2010-01-28 11:30:00,87,-4.1,4.0,605.781524
2010-01-28 12:30:00,77,-3.2,4.0,608.4411468999998
2010-01-28 13:30:00,55,-3.3,4.0,600.912439
2010-01-28 14:30:00,24,-2.8,3.0,590.0764279
2010-01-28 15:30:00,0,-2.3,6.0,586.6588813999998
2010-01-28 16:30:00,0,-2.1,5.0,605.7401827000001
2010-01-28 17:30:00,0,-1.7,6.0,612.0562129
2010-01-28 18:30:00,0,-1.1,7.0,599.8651262999998
2010-01-28 19:30:00,0,-0.8,7.0,567.0585173
2010-01-28 20:30:00,0,-0.6,6.0,544.862839
2010-01-28 21:30:00,0,-0.2,7.0,524.6010142
2010-01-28 22:30:00,0,-0.1,7.0,495.58861680000007
2010-01-28 23:30:00,0,0.3,7.0,479.5068556
2010-01-29 00:30:00,0,0.5,7.0,463.7558248
2010-01-29 01:30:00,0,0.8,7.0,458.11503560000006
2010-01-29 02:30:00,0,0.9,8.0,460.489863
2010-01-29 03:30:00,0,1.0,8.0,464.8123244
2010-01-29 04:30:00,0,1.4,9.0,480.1683162
2010-01-29 05:30:00,0,1.8,10.0,531.9505766
2010-01-29 06:30:00,0,1.7,11.0,585.4553906
2010-01-29 07:30:00,13,1.4,10.0,614.95929
2010-01-29 08:30:00,45,1.3,12.0,609.5757356
2010-01-29 09:30:00,71,1.6,10.0,611.8724738
2010-01-29 10:30:00,86,2.7,9.0,619.8926838
2010-01-29 11:30:00,89,3.3,8.0,613.0254364
2010-01-29 12:30:00,78,3.7,8.0,614.3391707000002
2010-01-29 13:30:00,56,4.0,7.0,608.7672837
2010-01-29 14:30:00,25,4.4,6.0,604.7250243999998
2010-01-29 15:30:00,0,4.9,6.0,599.5895177
2010-01-29 16:30:00,0,5.5,6.0,608.4870817000002
2010-01-29 17:30:00,0,5.9,7.0,619.0612645
2010-01-29 18:30:00,0,5.7,7.0,605.4967285
2010-01-29 19:30:00,0,5.6,8.0,575.1246620000002
2010-01-29 20:30:00,0,5.7,8.0,547.6510792
2010-01-29 21:30:00,0,5.5,7.0,512.3226516
2010-01-29 22:30:00,0,5.9,8.0,484.9179709
2010-01-29 23:30:00,0,6.3,9.0,448.66166110000006
2010-01-30 00:30:00,0,6.2,8.0,439.791658
2010-01-30 01:30:00,0,6.1,9.0,435.1154989
2010-01-30 02:30:00,0,4.6,7.0,438.8270279
2010-01-30 03:30:00,0,4.3,5.0,445.152245
2010-01-30 04:30:00,0,4.4,8.0,466.2179282
2010-01-30 05:30:00,0,3.4,3.0,516.2776348
2010-01-30 06:30:00,0,3.5,6.0,563.6271904
2010-01-30 07:30:00,14,3.0,4.0,579.3414734
2010-01-30 08:30:00,46,3.7,6.0,582.1113397
2010-01-30 09:30:00,72,4.1,4.0,591.2156100999998
2010-01-30 10:30:00,87,4.5,5.0,599.543583
2010-01-30 11:30:00,90,4.8,5.0,592.5752791
2010-01-30 12:30:00,79,4.8,5.0,579.7916341
2010-01-30 13:30:00,57,5.2,4.0,569.2863534
2010-01-30 14:30:00,26,5.3,4.0,562.4466669
2010-01-30 15:30:00,0,5.2,2.0,548.4365637
2010-01-30 16:30:00,0,5.5,4.0,560.7333002
2010-01-30 17:30:00,0,6.8,4.0,583.5720653
2010-01-30 18:30:00,0,7.1,6.0,573.2459301
2010-01-30 19:30:00,0,7.1,7.0,554.1600354
2010-01-30 20:30:00,0,7.1,7.0,540.7103362
2010-01-30 21:30:00,0,6.8,8.0,517.9404733
2010-01-30 22:30:00,0,6.5,8.0,482.2996893
2010-01-30 23:30:00,0,5.8,6.0,458.445766
2010-01-31 00:30:00,0,6.0,7.0,441.9505919
2010-01-31 01:30:00,0,6.2,8.0,436.9758569
2010-01-31 02:30:00,0,6.2,7.0,443.8201368
2010-01-31 03:30:00,0,5.8,6.0,449.6033237
2010-01-31 04:30:00,0,5.8,8.0,462.8876577
2010-01-31 05:30:00,0,5.9,8.0,518.8362012
2010-01-31 06:30:00,0,5.4,7.0,563.2688992000002
2010-01-31 07:30:00,15,5.5,7.0,578.9234671
2010-01-31 08:30:00,48,5.7,6.0,579.9753732
2010-01-31 09:30:00,74,5.9,7.0,583.1540589
2010-01-31 10:30:00,89,6.0,7.0,601.9459712
2010-01-31 11:30:00,91,6.1,6.0,610.57252
2010-01-31 12:30:00,81,6.4,7.0,612.2766998
2010-01-31 13:30:00,59,6.6,6.0,593.9211677999998
2010-01-31 14:30:00,28,6.7,6.0,583.521537
2010-01-31 15:30:00,0,6.5,4.0,576.6313223
2010-01-31 16:30:00,0,6.4,4.0,582.6120287
2010-01-31 17:30:00,0,6.4,5.0,591.7484534
2010-01-31 18:30:00,0,6.2,5.0,585.4370167000002
2010-01-31 19:30:00,0,6.1,3.0,560.7746415
2010-01-31 20:30:00,0,5.7,5.0,544.8398716
2010-01-31 21:30:00,0,5.6,4.0,525.1062966
2010-01-31 22:30:00,0,5.5,3.0,488.2620218
2010-01-31 23:30:00,0,5.4,4.0,458.629505
2010-02-01 00:30:00,0,5.3,4.0,447.8118679
2010-02-01 01:30:00,0,5.0,4.0,443.3424153
2010-02-01 02:30:00,0,4.7,4.0,447.504105
2010-02-01 03:30:00,0,4.4,4.0,448.0782895
2010-02-01 04:30:00,0,4.2,4.0,469.3414922
2010-02-01 05:30:00,0,4.0,4.0,522.1618781999998
2010-02-01 06:30:00,0,4.1,3.0,566.149009
2010-02-01 07:30:00,29,4.3,4.0,592.5477182999998
2010-02-01 08:30:00,92,4.6,4.0,598.4778964
2010-02-01 09:30:00,142,4.8,5.0,605.0925026000001
2010-02-01 10:30:00,171,5.5,5.0,605.9790435
2010-02-01 11:30:00,175,5.4,5.0,606.7507476
2010-02-01 12:30:00,156,5.7,8.0,598.3171247
2010-02-01 13:30:00,114,5.6,6.0,573.0346302
2010-02-01 14:30:00,54,5.6,6.0,555.7677521
2010-02-01 15:30:00,1,5.3,6.0,571.6703677
2010-02-01 16:30:00,0,5.0,5.0,590.5311821
2010-02-01 17:30:00,0,4.7,5.0,598.8178137
2010-02-01 18:30:00,0,4.4,4.0,580.4255339
2010-02-01 19:30:00,0,4.4,6.0,552.3961404
2010-02-01 20:30:00,0,4.5,3.0,521.8587088
2010-02-01 21:30:00,0,4.4,3.0,489.3231148
2010-02-01 22:30:00,0,4.3,3.0,443.3883501
2010-02-01 23:30:00,0,4.4,3.0,414.8858285
2010-02-02 00:30:00,0,4.2,4.0,401.2615773
2010-02-02 01:30:00,0,4.2,3.0,390.7057683000001
2010-02-02 02:30:00,0,3.9,4.0,391.5371876
2010-02-02 03:30:00,0,3.9,5.0,397.2790332
2010-02-02 04:30:00,0,3.5,4.0,409.00617860000006
2010-02-02 05:30:00,0,3.1,5.0,415.4002979
2010-02-02 06:30:00,0,2.9,5.0,439.2082865
2010-02-02 07:30:00,17,3.0,4.0,478.8408015
2010-02-02 08:30:00,50,2.9,3.0,504.03602
2010-02-02 09:30:00,76,3.0,4.0,517.8761646
2010-02-02 10:30:00,91,3.4,3.0,528.7672974
2010-02-02 11:30:00,94,3.8,4.0,528.8178256
2010-02-02 12:30:00,84,4.1,4.0,514.293253
2010-02-02 13:30:00,61,4.3,4.0,498.3263287
2010-02-02 14:30:00,30,4.4,5.0,489.7916494
2010-02-02 15:30:00,1,3.5,5.0,484.7204514
2010-02-02 16:30:00,0,3.4,5.0,507.74754900000005
2010-02-02 17:30:00,0,2.7,5.0,528.1425846
2010-02-02 18:30:00,0,1.9,4.0,516.2592609000002
2010-02-02 19:30:00,0,1.8,4.0,480.1453488
2010-02-02 20:30:00,0,1.9,4.0,462.25835139999987
2010-02-02 21:30:00,0,1.9,5.0,458.050727
2010-02-02 22:30:00,0,1.9,5.0,437.1595959
2010-02-02 23:30:00,0,1.9,5.0,408.4641484
2010-02-03 00:30:00,0,1.9,4.0,395.7953403
2010-02-03 01:30:00,0,1.9,6.0,387.1779784
2010-02-03 02:30:00,0,2.1,6.0,384.0360405
2010-02-03 03:30:00,0,2.0,5.0,382.8876713
2010-02-03 04:30:00,0,1.9,4.0,374.6837224
2010-02-03 05:30:00,0,1.9,5.0,366.9161536
2010-02-03 06:30:00,0,1.8,5.0,372.1894646
2010-02-03 07:30:00,18,1.7,5.0,393.700715
2010-02-03 08:30:00,51,1.6,5.0,424.261114
2010-02-03 09:30:00,77,1.6,4.0,446.4843532
2010-02-03 10:30:00,93,1.8,4.0,467.3387364
2010-02-03 11:30:00,95,1.9,4.0,476.6037785
2010-02-03 12:30:00,85,2.0,3.0,475.0649639
2010-02-03 13:30:00,63,2.1,3.0,465.3956959
2010-02-03 14:30:00,31,2.2,3.0,462.4145296
2010-02-03 15:30:00,1,2.2,3.0,465.377322
2010-02-03 16:30:00,0,2.2,3.0,490.5128253
2010-02-03 17:30:00,0,2.2,4.0,508.7397399
2010-02-03 18:30:00,0,2.3,3.0,504.4172786
2010-02-03 19:30:00,0,2.3,3.0,487.9910067
2010-02-03 20:30:00,0,2.3,2.0,478.1977148
2010-02-03 21:30:00,0,2.2,3.0,473.9900904
2010-02-03 22:30:00,0,2.1,2.0,449.3874303
2010-02-03 23:30:00,0,1.9,2.0,424.7755834
2010-02-04 00:30:00,0,1.7,3.0,412.2445795
2010-02-04 01:30:00,0,0.8,3.0,408.03695510000006
2010-02-04 02:30:00,0,0.4,3.0,410.5541802
2010-02-04 03:30:00,0,0.2,4.0,424.55050300000005
2010-02-04 04:30:00,0,0.5,4.0,451.7255099
2010-02-04 05:30:00,0,0.8,3.0,517.8440103
2010-02-04 06:30:00,0,1.1,4.0,581.1558966
2010-02-04 07:30:00,19,1.4,5.0,611.344224
2010-02-04 08:30:00,52,1.6,4.0,619.0199232000001
2010-02-04 09:30:00,79,1.9,4.0,624.2472995
2010-02-04 10:30:00,94,2.3,5.0,636.4843208
2010-02-04 11:30:00,97,2.6,5.0,630.7930035
2010-02-04 12:30:00,86,3.0,5.0,626.5302573
2010-02-04 13:30:00,64,3.1,5.0,616.328146
2010-02-04 14:30:00,33,3.1,5.0,614.7479901
2010-02-04 15:30:00,2,3.2,5.0,607.6740363
2010-02-04 16:30:00,0,3.2,5.0,615.7080267000001
2010-02-04 17:30:00,0,3.1,5.0,623.4204737000001
2010-02-04 18:30:00,0,2.9,6.0,606.8196497
2010-02-04 19:30:00,0,3.0,6.0,580.8435402000001
2010-02-04 20:30:00,0,3.1,5.0,558.0277424999998
2010-02-04 21:30:00,0,3.1,4.0,530.788427
2010-02-04 22:30:00,0,3.1,4.0,486.6588985
2010-02-04 23:30:00,0,3.2,3.0,513.829886
2010-02-05 00:30:00,0,3.2,3.0,540.8986597999998
2010-02-05 01:30:00,0,3.6,2.0,558.8447802999998
2010-02-05 02:30:00,0,3.2,3.0,562.813212
2010-02-05 03:30:00,0,3.0,3.0,546.4905176
2010-02-05 04:30:00,0,3.0,4.0,518.9017121
2010-02-05 05:30:00,0,2.7,3.0,468.8408929
2010-02-05 06:30:00,0,2.7,2.0,416.2670743000001
2010-02-05 07:30:00,37,2.5,2.0,400.5753729
2010-02-05 08:30:00,161,2.8,3.0,396.036731
2010-02-05 09:30:00,286,4.9,2.0,399.5637673
2010-02-05 10:30:00,341,6.5,2.0,395.610408
2010-02-05 11:30:00,350,8.1,3.0,374.78864560000005
2010-02-05 12:30:00,314,9.0,3.0,384.1217555
2010-02-05 13:30:00,234,9.7,3.0,386.7399473
2010-02-05 14:30:00,121,9.6,3.0,394.8861011
2010-02-05 15:30:00,7,8.9,3.0,398.8094414
2010-02-05 16:30:00,0,7.7,3.0,403.4003071
2010-02-05 17:30:00,0,7.6,3.0,402.80073280000005
2010-02-05 18:30:00,0,6.8,3.4,400.4665918
2010-02-05 19:30:00,0,6.4,3.4,412.1754441
2010-02-05 20:30:00,0,6.0,3.6,424.5762067
2010-02-05 21:30:00,0,4.3,3.4,438.1140253
2010-02-05 22:30:00,0,2.1,3.1,462.7359833
2010-02-05 23:30:00,0,-0.5,2.6,474.9271596
2010-02-06 00:30:00,0,-2.8,2.1,460.2510022
2010-02-06 01:30:00,0,-4.5,1.6,457.8348336
2010-02-06 02:30:00,0,-4.6,1.4,457.11825130000005
2010-02-06 03:30:00,0,-4.3,1.7,461.7117277
2010-02-06 04:30:00,0,-4.3,2.0,477.9772279
2010-02-06 05:30:00,0,-4.4,1.0,533.9533322999998
2010-02-06 06:30:00,0,-4.7,2.0,577.0631091
2010-02-06 07:30:00,21,-4.5,3.0,594.2289307
2010-02-06 08:30:00,140,-3.3,2.0,590.3474431
2010-02-06 09:30:00,154,-3.1,3.0,609.9018724
2010-02-06 10:30:00,343,-2.0,2.0,616.0617244
2010-02-06 11:30:00,254,-1.4,2.0,614.8077053
2010-02-06 12:30:00,89,-1.2,2.0,608.7626903
2010-02-06 13:30:00,67,-1.7,2.0,604.9730722
2010-02-06 14:30:00,35,-1.8,2.0,603.9165726
2010-02-06 15:30:00,3,-2.4,2.0,584.1416562999998
2010-02-06 16:30:00,0,-3.2,2.0,605.3635177
2010-02-06 17:30:00,0,-4.6,3.0,626.9252962999999
2010-02-06 18:30:00,0,-5.2,3.0,617.0309478999999
2010-02-06 19:30:00,0,-5.8,4.0,587.7337549
2010-02-06 20:30:00,0,-6.4,4.0,567.5408323
2010-02-06 21:30:00,0,-6.4,4.0,534.6423538
2010-02-06 22:30:00,0,-6.2,4.0,503.5766724
2010-02-06 23:30:00,0,-5.5,3.0,468.7673076
2010-02-07 00:30:00,0,-4.4,4.0,458.24365300000005
2010-02-07 01:30:00,0,-4.2,4.0,450.1499474
2010-02-07 02:30:00,0,-4.0,3.0,452.5707095
2010-02-07 03:30:00,0,-5.1,3.0,461.0364867
2010-02-07 04:30:00,0,-5.7,0.0,479.6768142
2010-02-07 05:30:00,0,-5.4,2.0,539.7273323
2010-02-07 06:30:00,0,-5.0,3.0,586.5027032
2010-02-07 07:30:00,77,-4.5,4.0,609.7548812000001
2010-02-07 08:30:00,201,-3.4,4.0,610.0947984000002
2010-02-07 09:30:00,296,-1.9,5.0,617.4535477999998
2010-02-07 10:30:00,351,-0.8,5.0,613.4112885
2010-02-07 11:30:00,358,-0.4,3.0,611.3763784
2010-02-07 12:30:00,321,0.7,4.0,605.2808351
2010-02-07 13:30:00,206,-0.2,3.0,595.5059171
2010-02-07 14:30:00,109,-0.5,2.0,589.6032999
2010-02-07 15:30:00,11,-0.8,3.0,582.9611328999998
2010-02-07 16:30:00,0,-1.6,4.0,590.5128082
2010-02-07 17:30:00,0,-2.3,4.0,609.1301683999999
2010-02-07 18:30:00,0,-2.3,3.0,597.4213967999998
2010-02-07 19:30:00,0,-2.7,4.0,570.9216309999998
2010-02-07 20:30:00,0,-3.3,3.0,554.8536502999998
2010-02-07 21:30:00,0,-3.2,3.0,530.8573292
2010-02-07 22:30:00,0,-3.5,3.0,496.6267424
2010-02-07 23:30:00,0,-4.3,2.0,466.0341891
2010-02-08 00:30:00,0,-4.3,1.0,451.68416860000013
2010-02-08 01:30:00,0,-3.8,2.0,446.1030947
2010-02-08 02:30:00,0,-3.5,2.0,445.7080557
2010-02-08 03:30:00,0,-3.5,2.0,447.7154049
2010-02-08 04:30:00,0,-3.6,1.0,463.8614747
2010-02-08 05:30:00,0,-3.6,1.0,512.0286691
2010-02-08 06:30:00,0,-3.6,0.0,563.112721
2010-02-08 07:30:00,23,-3.6,1.0,585.1016929
2010-02-08 08:30:00,58,-3.8,2.0,592.3410117999998
2010-02-08 09:30:00,84,-3.8,2.0,602.4880013999998
2010-02-08 10:30:00,100,-3.4,2.0,606.3970499
2010-02-08 11:30:00,102,-3.4,2.0,605.3910785
2010-02-08 12:30:00,303,-2.2,1.0,596.8885536
2010-02-08 13:30:00,247,-2.0,2.0,590.3106952
2010-02-08 14:30:00,134,-2.8,3.0,582.7911742
2010-02-08 15:30:00,4,-3.6,2.0,575.8136835
2010-02-08 16:30:00,0,-3.5,2.0,583.6914956
2010-02-08 17:30:00,0,-3.4,2.0,593.8247048
2010-02-08 18:30:00,0,-3.4,2.0,577.660261
2010-02-08 19:30:00,0,-3.6,1.0,551.0364712999999
2010-02-08 20:30:00,0,-4.0,1.0,531.2156203
2010-02-08 21:30:00,0,-4.1,1.0,516.0295871000002
2010-02-08 22:30:00,0,-4.0,1.0,482.6717609
2010-02-08 23:30:00,0,-3.9,1.0,458.22068560000014
2010-02-09 00:30:00,0,-3.5,0.0,441.3810008
